ticker,year,marketcap,eps,earnings_rate,price,price_rate,pe_ratio,roe,sh_equity,sh_return,real_change
ECL,2017,34287,5.2,0.1665,118.23,0.1227,27.88,21.8,6901,2.16,13.73
ECL,2016,33902,4.2,0.147,115.71,0.1334,33.83,17.79,6910,2.74,2.18
ECL,2015,31366,3.38,0.1394,105.97,0.1514,26.08,13.7,7316,2.57,9.19
ECL,2014,31271,4.01,0.1751,104.24,0.1541,32.31,16.38,7344,0.63,1.66
ECL,2013,21031,3.23,0.1513,70.1,0.1316,29.89,15.93,6077,-0.88,48.69
ECL,2012,13695,2.41,0.1228,46.74,0.0889,29.61,12.42,5667,-22.27,49.98
ECL,2011,11768,1.95,0.1007,49.65,0.1222,22.19,21.72,2129,-0.66,-5.87
ECL,2010,10552,2.27,0.1277,45.29,0.1025,25.29,26.5,2001,2.22,9.64
ECL,2009,8626,1.76,0.0879,36.4,0.0857,19.25,26.55,1572,5.26,24.43
ECL,2008,12639,1.83,0.1147,51.59,0.1292,29.58,23.15,1936,1.89,-29.45
ECL,2007,11395,1.73,0.0996,46.13,0.1491,30.91,25.43,1680,2.95,11.82
ECL,2006,9276,1.46,0.1305,36.81,0.1747,29.03,22.35,1649,2.12,25.33
ECL,2005,9049,1.25,0.1338,35.35,0.1945,29.14,20.45,1563,1.03,4.14
ECL,2004,7101,1.1,0.1463,27.52,0.3716,25.6,23.97,1295,1.95,28.43
ECL,2003,6389,1.07,0.1522,24.67,0.2755,30.46,25.22,1100,0.64,11.57
ECL,2002,5130,0.76,0.128,19.88,0.4035,27.26,23.83,880,0.63,24.06
ECL,2001,5516,0.74,0.1365,21.63,0.4531,26.76,24.86,757,2.65,-8.08
SAN,2024,61081,0.66,-0.4306,3.75,-0.0065,5.61,11.61,95423,5.85,
SAN,2023,68690,0.65,-0.4163,4.03,-0.0378,5.76,11.61,95423,-0.81,-7.01
SAN,2022,50112,0.54,-0.3966,2.97,-0.072,4.85,10.78,89104,6.38,35.53
SAN,2021,54015,0.44,-0.3077,3.13,-0.0586,6.18,9.35,86930,2.59,-4.89
SAN,2020,46718,-0.45,-0.1557,2.7,-0.0695,-5.63,-9.46,81476,8.15,15.91
SAN,2019,67872,0.38,0.0711,3.98,-0.0643,9.68,6.51,100071,4.8,-32.19
SAN,2018,68036,0.48,0.0801,4.21,-0.0917,8.09,8.1,96472,-0.25,-5.56
SAN,2017,94251,0.39,0.0609,5.87,0.0163,13.23,7.01,94489,-3.75,-28.2
SAN,2016,79955,0.39,0.0512,5.32,-0.0552,11.97,6.82,90938,6.51,10.38
SAN,2015,73453,0.43,0.0787,4.82,-0.0615,10.39,7.46,88040,-20.45,10.18
SAN,2014,94258,0.46,0.0891,7.44,0.0072,15.05,7.2,80805,-10.33,-35.15
SAN,2013,80975,0.38,0.1327,7.1,0.0266,17.21,6.19,70588,-10.02,4.74
SAN,2012,65404,0.22,0.0663,6.63,0.0138,27.55,2.95,74654,18.45,7.12
SAN,2011,76066,0.58,0.1601,6.25,0.0758,10.06,9.19,76414,-29.47,6.13
SAN,2010,78128,0.9,0.1651,8.62,0.0896,8.87,10.91,75018,4.15,-27.51
SAN,2009,110267,1.0,0.1857,12.35,0.0988,11.45,13.02,68667,-23.95,-30.22
EMR,2024,60686,19.33,0.3758,106.28,0.1219,5.52,60.3,20674,4.26,
EMR,2023,55190,23.0,0.4234,96.15,0.0776,4.18,83.6,20689,5.39,10.54
EMR,2022,43295,5.44,0.0878,73.01,0.0388,13.4,31.1,10364,3.71,31.69
EMR,2021,56313,3.85,0.0451,94.17,0.1014,24.45,24.8,9883,2.89,-22.47
EMR,2020,39184,3.26,0.003,64.98,0.0703,19.94,24.4,8405,5.36,44.92
EMR,2019,41126,3.74,0.0357,66.76,0.0492,17.83,27.3,8233,4.85,-2.67
EMR,2018,48128,3.48,0.0589,76.64,0.0986,21.85,25.8,8947,4.31,-12.88
EMR,2017,40219,2.35,-0.023,62.84,0.0722,26.5,18.7,8718,3.65,21.95
EMR,2016,35079,2.53,-0.0007,54.47,0.0292,21.46,21.4,7568,5.57,15.37
EMR,2015,29026,4.01,0.0609,44.18,0.0332,10.71,30.7,8081,10.14,23.29
EMR,2014,43676,3.05,0.0648,62.57,0.0845,20.34,20.4,10119,5.03,-29.4
EMR,2013,46230,2.78,0.0715,64.66,0.1059,23.07,19.2,10585,4.26,-3.22
EMR,2012,35108,2.68,0.0866,48.29,0.0878,17.84,19.0,10295,5.63,33.89
EMR,2011,30764,3.29,0.9902,41.29,0.0909,12.41,23.6,10399,4.32,16.95
EMR,2010,39622,2.87,0.876,52.69,0.1076,18.31,23.8,9792,2.39,-21.63
EMR,2009,30124,2.29,0.8172,40.06,0.0395,17.47,20.4,8555,6.44,31.53
EMR,2008,31651,3.09,0.858,40.79,0.0482,13.12,25.7,9113,4.93,-1.79
EMR,2007,42151,2.69,0.8514,53.22,0.0759,19.73,25.1,8772,4.87,-23.36
NXPI,2024,59842,10.83,0.932,232.85,0.1863,21.94,31.22,8960,2.19,
NXPI,2022,41385,10.64,0.9926,157.96,0.2077,14.85,37.41,7449,6.18,47.41
NXPI,2021,61657,6.91,0.4909,227.52,0.324,32.95,28.66,6528,3.79,-30.57
NXPI,2020,44485,0.3,-2.0167,158.88,0.3553,529.58,0.94,8944,1.68,43.2
NXPI,2019,35894,0.86,-2.1502,127.28,0.2981,147.71,2.57,9441,13.88,24.82
FDX,2024,59372,17.02,0.5913,236.54,0.1178,14.1,16.5,26766,5.52,
FDX,2023,54790,15.6,0.5216,218.29,0.131,13.79,15.9,26088,5.12,8.36
FDX,2022,58206,14.54,0.5013,224.73,0.1891,15.21,15.5,24939,3.62,-2.87
FDX,2021,83532,19.79,0.5685,315.22,0.2298,15.97,24.1,24168,-0.77,-28.7
FDX,2020,34109,4.92,0.2721,130.69,0.0678,26.52,7.0,18295,1.74,141.2
FDX,2019,40201,2.06,0.1437,154.03,0.098,74.45,2.8,17757,4.19,-15.15
FDX,2018,66569,17.08,1.473,249.32,0.1966,14.56,25.4,19416,0.86,-38.22
FDX,2017,51828,11.24,1.3132,194.11,0.1211,17.29,20.0,16073,1.19,28.44
FDX,2016,44282,6.59,1.1922,165.23,0.0819,24.33,12.5,13784,6.0,17.48
FDX,2015,49152,3.7,1.1237,173.07,0.0892,46.81,6.8,14993,4.48,-4.53
FDX,2014,42602,7.56,1.2119,143.93,0.0914,18.33,14.2,15277,7.14,20.25
FDX,2013,30527,8.61,1.309,96.3,0.0605,11.24,17.0,17398,0.12,49.46
FDX,2012,28112,6.44,1.2727,89.24,0.0682,13.84,12.9,14727,0.69,7.91
FDX,2011,29558,4.61,1.2471,93.54,0.0939,20.36,9.9,15220,-0.29,-4.59
FDX,2010,26148,3.78,1.2459,83.54,0.1195,22.09,8.4,13811,-0.09,11.97
FDX,2009,17259,0.31,-0.0022,55.5,0.0764,176.11,0.7,13626,0.38,50.54
FDX,2008,28436,3.64,0.1092,91.73,0.0816,25.28,8.1,14526,-0.34,-39.5
FDX,2007,34357,6.57,0.1866,111.55,0.1803,17.04,16.0,12656,-0.58,-17.77
FDX,2006,33340,5.94,0.3476,109.31,0.2044,18.46,16.9,11511,-0.71,2.05
FDX,2005,27011,4.81,0.2868,89.44,0.2192,18.64,16.1,9588,-0.82,22.22
FDX,2004,21980,2.8,0.1994,73.51,0.2271,26.23,11.0,8036,0.17,21.67
PNC,2024,59293,14.41,0.07,148.23,0.0767,10.34,12.0,49454,6.6,
PNC,2022,63700,13.86,0.0601,154.61,0.0991,11.11,12.1,45774,6.89,-4.13
PNC,2021,84748,12.71,0.0986,198.94,0.161,15.59,9.9,55695,2.63,-22.28
PNC,2020,63131,16.99,0.1201,147.85,0.124,8.67,13.9,54010,7.79,34.56
PNC,2019,69945,11.43,0.073,156.48,0.1232,13.64,10.4,49314,7.28,-5.51
PNC,2018,53945,10.79,0.1274,115.51,0.1006,10.66,10.7,47728,6.19,35.46
PNC,2017,68653,10.49,0.2751,142.73,0.1308,13.53,10.9,47513,4.6,-19.07
PNC,2016,56901,7.42,0.1874,115.18,0.0747,15.43,8.1,45699,5.83,23.91
PNC,2015,48399,7.52,0.1446,94.16,0.0395,12.47,8.7,44710,5.08,22.33
PNC,2014,48006,7.44,0.253,90.75,0.0553,12.16,8.9,44551,1.16,3.76
PNC,2013,41281,7.45,0.265,78.18,0.0478,10.45,9.7,42334,1.63,16.07
PNC,2012,30838,5.33,0.2422,58.63,0.0181,10.94,7.5,39003,2.13,33.36
PNC,2011,30341,5.7,0.2316,57.9,0.0485,10.12,9.1,34053,0.85,1.25
PNC,2010,31926,5.8,0.4699,61.75,0.0285,10.6,10.4,30242,-13.59,-6.23
PNC,2009,24352,4.4,0.3356,53.64,-0.0146,12.16,7.1,29942,-29.7,15.13
PNC,2008,17059,2.49,0.1896,49.59,0.0183,19.81,5.0,25422,1.71,8.16
PNC,2007,22355,4.4,0.2503,67.54,0.0455,15.24,10.0,14854,-8.76,-26.57
EPD,2024,59184,2.45,0.0913,27.25,-0.0152,11.12,20.0,27150,7.91,
EPD,2022,52475,2.5,0.1015,24.12,-0.0197,9.56,21.0,26623,8.1,12.99
EPD,2021,47920,2.11,0.0891,21.96,0.0054,10.34,18.5,25329,8.23,9.81
EPD,2020,42763,1.71,0.0841,19.59,0.0008,11.33,15.2,24304,9.39,12.11
EPD,2019,61647,2.09,0.7017,28.16,0.0474,13.43,18.8,24764,5.9,-30.44
EPD,2018,53672,1.91,0.7541,24.59,0.0672,12.86,18.1,23854,5.61,14.54
EPD,2017,57068,1.3,0.7268,26.51,0.1327,20.39,12.4,22547,3.99,-7.24
EPD,2016,56897,1.2,0.6466,27.04,0.0959,22.64,11.6,22047,0.99,-1.98
EPD,2015,51307,1.28,0.6279,25.58,0.1008,20.35,12.5,20295,2.24,5.73
EPD,2014,69893,1.51,0.6882,36.12,0.1562,25.08,17.2,18063,-0.58,-29.19
EPD,2013,61334,1.45,0.7364,33.15,0.1383,23.62,18.0,15215,1.33,8.95
EPD,2012,45080,1.4,0.9236,25.04,0.1084,18.63,19.1,13188,1.54,32.38
EPD,2011,40590,1.24,0.902,23.19,0.1287,19.83,17.8,12113,-31.02,7.98
EPD,2010,26733,0.58,0.2329,20.8,0.0964,83.33,3.1,11374,0.04,11.49
EPD,2009,19136,0.49,0.1789,15.71,0.1156,93.76,3.8,1939,-32.24,32.42
EPD,2008,9077,0.45,0.2439,10.36,0.1365,55.35,2.7,6090,9.18,51.62
LULU,2024,59036,7.89,0.2141,468.54,0.2935,57.2,29.6,3526,0.82,
LULU,2022,38048,6.7,0.179,297.25,0.3044,44.51,29.2,3149,1.75,57.62
LULU,2021,39202,7.52,0.1964,301.55,0.2715,40.19,36.4,2740,0.44,-1.43
LULU,2020,41125,4.52,0.1757,316.35,0.2849,69.83,27.5,2559,0.06,-4.68
LULU,2019,29525,4.95,0.2422,227.12,0.3436,45.73,39.9,1952,2.25,39.29
LULU,2018,17918,3.63,0.3262,134.72,0.4344,37.04,33.3,1446,1.64,68.58
LULU,2017,9932,1.9,0.2829,73.03,0.6833,38.4,18.0,1597,0.8,84.48
VALE,2024,58648,4.05,-2.4301,12.12,0.1592,6.5,53.4,35867,14.67,
VALE,2022,82128,4.05,-2.4162,16.97,0.1395,4.37,53.4,35867,14.26,-28.59
VALE,2021,71921,4.47,-2.4973,14.02,0.0858,3.2,63.9,34472,19.57,21.03
VALE,2020,85950,0.95,-2.9818,16.76,0.1015,17.61,12.9,35744,2.66,-16.35
VALE,2019,67667,-0.33,-2.5123,13.2,0.0294,-40.21,-4.0,40067,3.97,26.97
VALE,2018,68554,1.32,-2.1264,13.19,0.0505,9.99,15.7,43985,3.35,0.07
VALE,2017,63026,1.05,-2.2198,12.23,0.197,11.45,13.4,43458,2.8,7.85
VALE,2016,39269,0.77,-2.2493,7.62,0.0598,9.86,11.0,39042,0.5,60.5
VALE,2015,16955,-2.33,-2.0116,3.29,-0.0415,-1.4,-27.3,33589,12.35,131.61
VALE,2014,43888,0.13,0.1895,8.18,0.0744,66.8,1.1,55122,9.0,-59.78
VALE,2013,81821,0.11,0.2736,15.25,0.1724,140.1,0.9,63325,4.3,-46.36
VALE,2012,112457,1.06,0.4464,20.96,0.2568,20.62,7.3,73239,3.2,-27.24
ROP,2024,58279,12.97,0.1418,544.66,0.1374,42.33,7.93,17445,-0.29,
ROP,2023,58115,12.98,0.1504,543.13,0.1605,41.98,7.93,17445,-0.06,0.28
ROP,2022,45758,9.31,0.1277,431.68,0.1457,46.43,6.15,16038,0.29,25.82
ROP,2021,51793,10.95,0.1564,493.27,0.1873,44.94,9.97,11564,-0.3,-12.49
ROP,2020,45092,9.08,0.1473,429.45,0.2019,47.48,9.06,10480,-0.1,14.86
ROP,2019,36804,17.02,0.2347,353.88,0.1929,20.82,18.63,9492,-0.15,21.35
ROP,2018,27505,9.15,0.1764,267.04,0.2088,29.12,12.2,7739,-0.23,32.52
ROP,2017,26462,9.51,0.1613,259.43,0.2273,27.23,14.16,6864,-0.49,2.93
ROP,2016,18544,6.5,0.1247,183.6,0.1475,28.16,11.38,5789,-0.2,41.3
ROP,2015,19096,6.92,0.1632,189.07,0.1788,27.43,13.14,5299,-0.18,-2.89
ROP,2014,15622,6.47,0.1838,156.22,0.1845,24.18,13.59,4755,-0.16,21.03
ROP,2013,13746,5.43,0.2318,138.85,0.205,25.54,12.78,4213,-0.3,12.51
ROP,2012,10892,4.95,0.3385,111.14,0.2028,22.53,13.11,3688,-0.55,24.93
ROP,2011,8336,4.45,0.3383,86.83,0.202,19.51,13.37,3195,-1.29,28.0
ROP,2010,7203,3.42,0.2708,76.63,0.177,22.33,11.73,2751,-3.63,13.32
ROP,2009,4749,2.64,0.2471,52.19,0.1497,19.83,9.89,2421,1.57,46.83
ROP,2008,3884,3.2,0.27,43.64,0.1431,13.56,14.3,2004,0.16,19.58
ROP,2007,5528,2.83,0.2764,62.82,0.2578,22.11,13.97,1790,-2.17,-30.53
ROP,2006,4363,2.23,0.2526,50.15,0.1928,22.57,13.0,1487,-2.94,25.26
ROP,2005,3378,1.79,0.2524,39.74,0.1938,22.05,12.26,1250,42.46,26.19
ROP,2004,4524,0.63,0.2088,30.36,0.1777,48.21,8.42,1114,-136.2,30.89
ROP,2003,1555,0.72,0.1065,24.68,0.2075,34.38,6.9,655,0.36,23.01
ROP,2002,1203,0.32,0.0985,19.4,0.1421,30.04,10.65,376,-0.01,27.21
ROP,2001,1303,0.46,0.4703,21.36,0.474,23.33,17.26,323,-0.61,-9.16
BNS,2024,57497,5.84,0.0249,47.72,0.0334,11.06,9.2,76928,5.71,
BNS,2023,48766,5.84,0.018,40.47,-0.0124,9.56,9.2,76928,6.69,17.9
BNS,2022,57646,8.05,0.0622,48.32,0.0066,8.24,13.4,73225,8.03,-16.25
BNS,2021,79425,7.74,0.0626,65.59,0.0488,10.49,13.5,70802,4.78,-26.33
BNS,2020,50542,5.43,0.0378,41.56,-0.0084,10.06,9.7,68127,8.99,57.8
BNS,2019,70345,6.72,0.0853,57.33,0.0181,11.23,12.2,67522,3.38,-27.5
BNS,2018,64411,6.9,0.1097,53.72,0.0438,10.09,13.3,65228,5.42,6.72
BNS,2017,77933,6.55,0.1149,64.51,0.0873,12.77,13.6,60033,3.19,-16.73
BNS,2016,64670,5.8,0.074,53.76,0.02,12.42,12.9,56251,5.12,20.01
BNS,2015,57155,5.7,0.0865,46.96,0.0348,10.85,13.6,52019,3.95,14.47
BNS,2014,74095,5.69,0.0995,61.29,0.0827,12.05,14.8,47899,1.76,-23.37
BNS,2013,71987,5.15,0.0971,60.75,0.0961,12.2,14.4,44249,-4.83,0.89
BNS,2012,59246,5.27,0.1161,54.4,0.1178,9.92,16.6,39636,2.37,11.66
MRVL,2024,57308,-0.65,1.0755,66.41,0.2728,-73.32,-3.6,15233,-0.13,
MRVL,2022,37754,-0.19,0.851,44.36,0.223,-230.91,-1.1,15637,-6.34,49.68
MRVL,2021,55961,-0.53,0.9222,70.21,0.332,-132.92,-2.8,15702,-18.75,-36.82
MRVL,2020,34571,-0.41,0.8088,51.68,0.2482,-124.67,-3.3,8436,1.58,35.88
MRVL,2019,16124,2.38,0.9039,24.25,0.0989,10.18,20.9,8679,-13.35,113.13
MRVL,2018,12103,-0.3,2.1709,20.48,0.0898,-67.58,-2.7,7306,-14.7,18.4
MRVL,2017,11018,1.05,2.4758,22.12,0.2511,21.15,12.9,4141,2.62,-7.44
MRVL,2016,7664,0.04,-0.4034,15.03,0.1512,362.36,0.5,4028,0.31,47.23
MRVL,2015,4581,-1.59,0.6503,8.96,0.0399,-5.65,-18.4,4140,4.58,67.63
MRVL,2014,7917,0.85,0.8507,15.49,0.0365,18.18,8.7,5146,-1.74,-42.14
MRVL,2013,7344,0.64,1.0502,14.78,0.1467,23.29,7.1,4676,12.03,4.85
MRVL,2012,5085,0.55,1.0893,9.16,0.143,16.59,6.5,4485,11.55,61.28
MRVL,2011,9213,1.01,0.9638,15.15,0.3356,14.98,12.3,5014,7.92,-39.54
MRVL,2010,12464,1.39,0.9075,19.23,0.298,13.79,17.7,5522,-3.54,-21.22
MNST,2024,57245,1.5,0.149,54.68,0.1609,37.05,20.8,7873,0.62,
MNST,2022,52973,1.13,0.1615,50.26,0.2169,44.45,17.3,7025,0.45,8.79
MNST,2021,50819,1.3,0.176,48.03,0.246,36.89,22.8,6567,-0.16,4.63
MNST,2020,48822,1.33,0.1995,46.1,0.2574,34.64,31.5,5161,2.16,4.19
MNST,2019,34170,1.02,0.2081,31.52,0.2883,30.84,27.6,4171,3.13,46.25
MNST,2018,27217,0.89,0.197,24.43,0.2979,27.41,26.5,3611,2.23,29.02
MNST,2017,35693,0.72,0.2772,31.48,0.3377,43.49,21.9,3895,3.78,-22.38
MNST,2016,25317,0.6,0.2296,21.53,0.2583,35.52,19.1,3330,-3.82,46.21
MNST,2015,30198,0.48,0.2543,26.65,0.3149,55.23,13.9,4809,-10.5,-19.23
MNST,2014,18164,0.48,0.3019,18.09,0.3421,37.59,36.7,1515,-0.52,47.32
MNST,2013,11363,0.34,0.4855,11.36,0.6769,33.55,38.6,992,5.3,59.22
MNST,2012,9055,0.33,0.7569,8.69,0.9834,26.63,35.9,644,1.92,30.76
MNST,2011,8023,0.27,0.8423,7.59,1.0812,28.03,30.8,979,-0.34,14.49
MNST,2010,4631,0.2,0.8038,4.36,0.9988,21.84,29.2,828,1.71,74.07
MNST,2009,3421,0.19,0.7765,3.17,0.9645,16.39,38.3,584,2.96,37.66
MNST,2008,3099,0.1,0.6591,2.79,0.9394,28.69,23.2,436,1.36,13.46
MNST,2007,4086,0.14,0.7186,3.73,0.9412,27.35,44.6,422,-0.29,-25.25
NSC,2024,56931,8.04,0.1895,251.91,0.1423,31.43,14.4,12781,4.45,
NSC,2023,53454,8.04,0.1648,236.52,0.1095,29.26,14.4,12781,4.62,6.5
NSC,2022,57050,13.92,0.2191,245.91,0.134,17.45,25.0,12733,6.86,-3.82
NSC,2021,72446,12.16,0.2195,298.13,0.2091,24.11,21.3,13641,5.59,-17.52
NSC,2020,60349,7.88,0.1551,237.59,0.1639,29.98,13.5,14791,4.19,25.48
NSC,2019,50619,10.32,0.2152,193.94,0.1566,18.6,17.8,15184,6.16,22.51
NSC,2018,40727,9.58,0.2625,149.73,0.146,15.28,16.7,15362,6.82,29.53
NSC,2017,41463,18.76,0.2747,144.98,0.1549,7.67,39.8,16359,3.68,3.28
NSC,2016,31550,5.66,0.0449,108.05,0.1095,18.92,13.5,12409,4.42,34.18
NSC,2015,25256,5.13,0.0356,84.47,0.0789,16.23,12.8,12188,6.31,27.92
NSC,2014,33918,6.44,0.0777,109.77,0.1179,16.96,16.5,12408,1.83,-23.05
NSC,2013,28676,6.1,0.1177,92.8,0.1242,15.01,18.2,11289,4.46,18.28
NSC,2012,19544,5.42,0.1854,61.85,0.1274,11.17,17.9,9760,9.07,50.05
NSC,2011,24489,5.52,0.2132,72.88,0.1648,12.78,18.5,9911,9.8,-15.14
NSC,2010,22827,4.06,0.2072,62.88,0.1572,15.26,14.0,10669,3.43,15.9
NSC,2009,19285,2.79,0.2887,52.4,0.1769,18.65,10.3,10353,3.24,20.0
NSC,2008,17422,4.58,0.3017,47.09,0.1254,10.15,17.4,9607,6.98,11.29
NSC,2007,19532,3.73,0.2076,50.47,0.0935,13.34,15.0,9727,4.33,-6.7
NSC,2006,19960,3.63,0.2109,50.28,0.0974,13.48,15.2,9615,3.74,0.38
RSG,2024,56770,5.18,0.1787,179.65,0.192,34.9,16.3,10331,1.31,
RSG,2022,40761,4.7,0.1597,128.58,0.1716,27.4,15.9,9686,2.22,39.72
RSG,2021,44219,4.05,0.146,138.62,0.1944,34.27,14.6,8979,1.43,-7.24
RSG,2020,30693,3.03,0.1056,96.22,0.1537,31.73,11.7,8484,2.38,44.07
RSG,2019,28605,3.34,0.1347,89.11,0.1344,26.65,13.4,8118,3.65,7.97
RSG,2018,23398,3.17,0.1334,71.55,0.1135,22.57,13.1,7927,5.13,24.54
RSG,2017,22597,3.79,0.7885,67.05,0.1322,17.68,16.5,7959,3.57,6.71
RSG,2016,19395,1.79,0.585,56.55,0.0831,31.66,7.9,7691,4.19,18.58
RSG,2015,15275,2.14,0.6095,43.64,0.0669,20.37,9.6,7774,4.47,29.56
RSG,2014,14310,1.54,0.5798,40.08,0.0643,26.13,7.0,7745,4.76,8.88
RSG,2013,11955,1.63,0.595,33.02,0.0561,20.3,7.6,7904,4.25,21.38
RSG,2012,10697,1.56,0.6294,29.15,0.0752,18.71,7.4,7703,5.64,13.3
RSG,2011,10204,1.57,0.6039,27.14,0.0915,17.32,7.7,7681,4.95,7.4
RSG,2010,11474,1.32,0.6868,29.96,0.1071,22.65,6.6,7847,1.52,-9.41
RSG,2009,10762,1.3,0.6362,28.32,0.1195,21.74,6.6,7565,-89.34,5.78
RSG,2008,4517,0.38,0.0132,22.93,0.1152,61.2,2.7,7281,-0.43,23.52
PCAR,2024,56372,8.78,0.3395,107.58,0.1629,12.31,28.97,15879,0.61,
PCAR,2023,51159,8.78,0.3595,97.63,0.118,11.12,28.97,15879,2.66,10.19
PCAR,2022,34481,5.76,0.3187,65.93,0.081,11.45,22.87,13167,2.78,48.09
PCAR,2021,30697,3.58,0.2564,58.81,0.102,16.46,16.31,11437,2.02,12.11
PCAR,2020,29922,2.5,0.2156,57.54,0.1225,23.0,12.49,10415,4.15,2.2
PCAR,2019,27438,4.59,0.408,52.77,0.0739,11.49,24.6,9706,5.37,9.05
PCAR,2018,20054,4.17,0.7415,38.05,0.0955,9.14,25.55,8593,4.32,38.66
PCAR,2017,25015,3.17,0.6082,47.38,0.147,14.93,20.81,8051,1.92,-19.68
PCAR,2016,22435,0.99,0.3436,42.57,0.0817,43.0,7.7,6778,4.77,11.29
PCAR,2015,16808,3.02,0.3986,31.59,0.0719,10.48,23.11,6940,4.19,34.74
PCAR,2014,24144,2.55,0.4142,45.3,0.1507,17.77,20.12,6753,2.33,-30.25
PCAR,2013,20960,2.2,0.424,39.47,0.1186,17.89,17.66,6634,1.52,14.76
PCAR,2012,16054,2.09,0.4984,30.12,0.1307,14.44,19.01,5847,7.4,31.05
PCAR,2011,13613,1.91,0.5371,24.98,0.2017,13.06,19.43,5364,2.09,20.59
PCAR,2010,20931,0.84,0.5222,38.2,0.2463,45.74,8.54,5358,0.85,-34.6
PCAR,2009,13195,0.21,0.1114,24.17,0.2184,117.92,2.19,5104,2.03,58.05
PCAR,2008,10418,1.86,0.1834,19.08,0.2013,10.23,21.0,4847,8.02,26.66
PCAR,2007,20218,2.2,0.2467,36.3,0.2626,16.47,24.48,5013,4.68,-47.43
PCAR,2006,16227,2.66,0.29,28.82,0.2099,10.85,33.57,4456,6.25,25.94
FCX,2024,55681,1.5,0.8563,38.8,0.2136,26.06,13.4,16459,1.26,
FCX,2022,54314,2.4,0.7325,37.69,0.1656,15.66,23.0,15555,3.69,2.95
FCX,2021,61279,2.93,0.7401,41.8,0.1924,14.23,34.3,13980,-0.94,-9.83
FCX,2020,37804,0.41,0.0155,26.02,0.1172,63.11,6.4,10174,-0.49,60.66
FCX,2019,19036,-0.17,0.4126,13.12,-0.037,-79.65,-2.5,9298,1.98,98.32
FCX,2018,14940,1.79,0.6106,10.31,-0.0134,5.74,27.5,9798,1.22,27.24
FCX,2017,27446,1.25,0.4268,18.97,0.3086,15.11,26.0,7977,-10.32,-45.64
FCX,2016,17961,-3.16,0.0203,13.63,0.1774,-4.32,-89.9,6051,-21.81,39.19
FCX,2015,7825,-11.31,0.203,7.23,0.1898,-0.64,-101.2,7828,2.66,88.43
FCX,2014,24274,-1.26,-0.6706,23.36,0.2715,-18.56,-6.4,18287,2.12,-69.04
FCX,2013,39180,2.65,0.0468,39.1,0.3686,14.74,13.4,20934,0.55,-40.25
FCX,2012,32467,3.2,0.0626,34.21,0.3316,10.68,18.0,17543,3.6,14.29
FCX,2011,34874,4.81,0.1234,36.83,0.5332,7.65,30.8,15642,3.47,-7.1
FCX,2010,56548,4.67,0.1893,61.8,0.6066,13.23,38.3,12504,0.43,-40.41
FCX,2009,34515,3.05,0.2166,41.63,0.6219,13.66,32.3,9119,-22.94,48.44
FCX,2008,9230,-14.86,0.2849,12.1,0.2829,-0.81,-69.5,5773,11.3,244.17
FCX,2007,39124,4.06,0.8347,57.37,0.4979,14.13,15.9,18234,-78.44,-78.91
FCX,2006,10975,3.66,0.6773,28.73,0.3466,7.86,64.6,2445,8.05,99.67
ADSK,2024,55254,4.29,-0.4449,258.2,0.2233,60.78,77.5,1482,0.46,
ADSK,2022,46425,3.81,-0.529,214.93,0.2064,56.41,94.8,1145,1.8,20.13
ADSK,2021,54947,2.26,-0.6102,249.76,0.2591,110.56,43.4,849,-0.46,-13.94
ADSK,2020,61004,5.52,-0.5596,278.56,0.2794,50.5,501.8,965,0.22,-10.34
ADSK,2019,43313,0.98,-1.0358,196.88,0.2203,201.93,-114.4,-139,-1.64,41.49
ADSK,2018,32238,-0.37,-0.3347,147.21,0.2606,-398.99,35.2,-210,0.27,33.74
ADSK,2017,25467,-2.58,-0.3154,115.76,0.2792,-44.92,-336.0,-256,1.44,27.17
ADSK,2016,18103,-2.61,-0.3664,81.18,0.1654,-31.1,-51.0,733,1.46,42.6
ADSK,2015,10550,-1.46,-0.4254,46.68,0.0768,-31.92,-17.7,1620,2.75,73.9
ADSK,2014,12287,0.36,0.12,54.13,0.1001,150.21,3.6,2219,-1.22,-13.76
ADSK,2013,11562,1.02,0.2479,51.62,0.1367,50.53,10.7,2262,0.91,4.87
ADSK,2012,8736,1.09,0.3493,38.65,0.2422,35.31,12.1,2043,0.69,33.53
ADSK,2011,8165,1.25,0.672,35.81,0.3149,28.62,15.7,1883,0.38,7.94
ADSK,2010,9250,0.93,0.5617,40.57,0.2976,43.63,13.7,1609,-0.9,-11.73
ADSK,2009,5465,0.25,0.2632,23.86,0.2348,94.23,4.1,1474,-0.87,70.0
ADSK,2008,3747,0.81,1.2841,16.58,0.2041,20.41,14.4,1311,4.92,43.94
ADSK,2007,9502,1.55,1.238,41.31,0.2541,26.68,29.9,1231,0.49,-59.87
ADSK,2006,10130,1.26,1.2934,43.85,0.2767,34.97,30.0,1115,1.74,-5.79
ADSK,2005,9368,1.46,1.3472,40.91,0.2716,28.08,44.4,803,-0.2,7.2
ADSK,2004,6740,0.97,1.2321,29.69,0.2429,30.49,33.8,648,-6.59,37.78
CRH,2024,54896,3.91,0.2932,73.0,0.1764,19.71,14.1,20695,8.44,
CRH,2022,30803,5.07,-0.0097,39.8,0.077,8.01,18.4,21691,5.74,83.43
CRH,2021,41983,3.29,-0.2374,52.81,0.1329,16.37,12.9,20233,2.76,-24.64
